Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex_2,ICP_Claude_2,Manual_ICP,Manual_Reason
5987,6856f2910ebed700010cf8b6,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,"Director, Partner Placement",Yes,No,Yes,Explicit M&A advisory / broker signal
5993,54a45423746869344286ec3e,54a134c169702d2db475c000,Metis Search,Staffing & Recruiting,CEO - Investment Banking & Alternative Investments,Yes,No,Yes,Private equity investment signal
6003,6716defc89b98f0001d649e1,54a1170969702d3ec08d3600,"Brown, Udell, Pomerantz & Delrahim Ltd.",Legal Services,"Counselor, Legal Advisor, And Partner At Brown, Udell, Pomerantz & Delrahim, Ltd.",Yes,No,Yes,Family office signal
6009,68183bcbeb35a90001d2f0d9,5e58cbc17a3d6600019d9f5e,Safebox LLC,Information Technology & Services,Founder & CEO,Yes,No,Yes,Private equity investment signal
6015,66f0370deba28700012d6b5f,54a1280069702d9b8bb0e100,Gatehouse,International Affairs,Owner,Yes,No,Yes,Explicit M&A advisory / broker signal
6024,602c12df2eb3cf0001b3be7a,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,Private equity investment signal
6059,66fea4af3be48500013c1729,54a135a469702d2f9f462301,Advisor Growth Strategies LLC,Financial Services,Founder And Managing Partner,No,Yes,Yes,Explicit M&A advisory / broker signal
6068,6182b3cecd75a900014d3986,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
6072,5c5338f6f651255668a500f3,556dc2be7369641208e88501,Lytham Partners IR,Capital Markets,Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6075,64e99531b2b0e600015f6194,5dccf3cc1d1516008c084725,Discovery Capital Management LLC,,Partner/senior Analyst ,Yes,No,Yes,Family office signal
6077,66f90c15ee610d0001bb564e,54a1273b69702d8eeb54b600,Calhoun Companies,Real Estate,President And CEO,Yes,No,Yes,Private equity investment signal
6079,66faf3417b42e1000138ec99,5e2c0f5b49bacc0098d08515,CFO's Domain,Staffing & Recruiting,Chief Operating Officer & Co-founder,Yes,No,Yes,Private equity investment signal
6083,66f77fc9dad8b900012dfc9e,54a25dcd74686930c2c6461d,"Surgical Investors & Advisors, LLC",Hospital & Health Care,Chief Executive Officer,Yes,No,Yes,Explicit M&A advisory / broker signal
6094,6109007bb640e50001760bf5,5eb2ef13880d4c00c218eb68,"Steeplechase Advisors, LLC",Management Consulting,Founder And CEO,Yes,No,Yes,Private equity investment signal
6104,66f5e5ceb75ee0000112aaf4,643da2cdf456f900da4284c3,Leap Brands,Staffing & Recruiting,President & Co-founder,Yes,No,Yes,Private equity investment signal
6115,604fe6dc736ee200019379a9,54a13b4d69702de5b3e46801,Sabella & Marshall CPA's,Accounting,Managing Partner,Yes,No,Yes,Family office signal
6128,66f800e1a8551a00012fadc7,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner; CFO|controller | COO | HR Executive |organizational Change Leader | Team Building,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6130,66f42fb8070e1b000126b9f8,54a11b4e69702d8ccc972a00,The New England Consulting Group,Management Consulting,Founder & CEO,Yes,No,Yes,Private equity investment signal
6131,60f501ed11b7c50001956190,556993ed7369642579226000,"The Pun Group, LLP",Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6136,66fc41235ad80e000190e208,618ceeaf4f4da000de6f2edf,Absolute Investment Advisers LLC,Financial Services,"Vice President, Sales & Marketing",No,Yes,No,Finance/consulting profile without explicit ICP evidence
6151,66ed6a46e817990001fab75b,5569bcc8736964259cb98500,West to East Business Solutions,Financial Services,Founder & Executive VP Of Business Development,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6152,54a4601e7468693676889b42,54a11c9f69702d77c2f2c900,Cornick Garber & Sandler LLP,Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6168,68073476bacee60001413913,60f152e34b373e00da6d74b4,Comparables.ai,Information Technology & Services,Co-founder,Yes,No,Yes,Private equity investment signal
6169,66fbd859c3ab930001756337,56dd307bf3e5bb5b0e000bb1,Marblegate Asset Management,Investment Management,"Vice President, Valuation",No,Yes,No,Finance/consulting profile without explicit ICP evidence
6174,646e29607b2a840001bd4cbf,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Vice President,Yes,No,Yes,Private equity investment signal
6192,66fb642ca8908c00018a83db,657b7fbffef21601c6184a82,DetailPage.com,Information Technology & Services,Founding Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6196,55bf022d7369641a380bd400,54a1291169702dc128173501,Counsel LLP,Entertainment,Owner: Tralala Agency; Director Of Ops,Yes,No,Yes,Private equity investment signal
6205,602d2a03ea1af20001ac0393,5da277cacf73e40001d4fa83,NEXT Legal PLLC,Legal Services,Partner,Yes,No,Yes,Family office signal
6211,670052c00bfd8900011b9dab,54a1ce0c7468694f8f6d7312,Fenimore Kay Harrison LLP,Legal Services,Partner,Yes,No,No,Legal firm (outside target ICP categories)
6212,64edfeb0d8523a000100cb2e,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner,Yes,No,Yes,Family office signal
6230,66f56781f0301f00016c1237,5b15280ba6da9870fd261f3e,Patrick Morgan,Management Consulting,Founder & Managing Partner,Yes,No,Yes,Private equity investment signal
6252,624dbd5ef4c8c00001e87aed,61ec2079eef2830001e6f57f,Gilezan Global Brokered by eXp Commercial,Real Estate,Sales Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6274,66f8546e5255560001eb3878,5e1dcbf19b5829008c12949a,Hand Baldachin & Associates LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
6276,5ac9f95aa6da98407c787662,5a9dea37a6da98d94d8fc63a,The JIAN Group,Building Materials,Owner,Yes,No,Yes,Private equity investment signal
6281,6106d81ad334cf00017ec68a,556d69f073696411ec2d0301,Monahan Mijares CPA,Accounting,Managing Partner,Yes,No,Yes,Family office signal
6307,6014544c296ffa0001fdcbe5,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,Private equity investment signal
6320,617276a876cf780001f62e19,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6324,58bd9c3ff65125112c9f0e90,5e56d322a567a500019169ce,Synergy Management Group,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
6340,66f1120eedcade000142204f,54a1291b69702dcef9e36a01,Winterberry Group,Management Consulting,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6347,5f61c0a748888e000187cebd,5e562d1e9f42f4000136efa0,Crews & co.,Management Consulting,Senior Consultant & Partner,Yes,No,Yes,Private equity investment signal
6349,66f5e0f3a6532d00017ecbfa,5da3985fda23c000012b72f9,CFO Hub,Financial Services,Managing Director & Consulting CFO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6355,66f9fe049901a20001e00fd1,55923cb07369642948b02b00,Flow Capital,Financial Services,Business Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6364,66fc6beef1719300011d6381,612d9e0376539f00016bb3d8,Flexible Consulting LLC,Financial Services,Co-founder & Director Of Operations,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6374,5f730adb5d75a50001e4ae0a,5569433f73696421bb7b2100,M&A Partners,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
6375,6079b369b814720001ad6cac,5500b6097369647a8c4c1600,Encore Partners LLP,Accounting,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6377,630d279997296c0001277f39,61ec3e19111ee30001f5aec0,LifeSci Consulting,Management Consulting,Managing Partner,No,Yes,Yes,Explicit M&A advisory / broker signal
6392,57d86044a6da9878832b82cb,54a1f1177468693825211d00,"Myslajek Kemp & Spencer, Ltd.",Accounting,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6396,66fc13f2676e760001f7f428,5fb4e144e8b588008db9cd4b,Impact Point Co.,Management Consulting,Co-founder And Partner At Impact Point Co.,Yes,No,Yes,Private equity investment signal
6398,640f31d3a010d00001dc5078,5569dc85736964254fdaa900,Hunter Taubman Fischer & Li LLC,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
6408,60882637066b5000014fde42,61e666d32a706400a4650536,Eliant Trade Finance LP,Financial Services,"Managing Director, Head Of Inventory Solutions",No,Yes,No,Finance/consulting profile without explicit ICP evidence
6413,682568da92bf730001773e52,668ff71d717d080491889798,503 Capital Partners,Financial Services,Co-founder And Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6417,66ff8e4704dd810001890222,556d6a2673696411ec460301,Evolution Technologies,Information Technology & Services,CEO,Yes,No,Yes,Private equity investment signal
6425,61841d0c9964890001ed8ee3,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Partner,Yes,No,Yes,Private equity investment signal
6430,54ebf916746869444c915835,54a11eb769702da425e77b01,Hudson Crossing,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
6433,54c291697468691639de3ca9,5db12a02d890840001739e93,Fundamental Income,Real Estate,Partner,No,Yes,No,Non-target industry
6441,54a7370e7468696de774c11f,54a23df87468693fdacb2319,Brick & Patel LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
6445,60376f87c388720001f6da24,54a11c4369702d9a8bdf9a00,Lemery Greisler LLC,Law Practice,Owner,Yes,No,No,Legal firm (outside target ICP categories)
6467,66ffad13d359050001f2469e,556cdd647369641266e74400,Epic Advisory & Management LLC,Real Estate,Partner,Yes,No,Yes,Family office signal
6470,54a50afd74686938acba5a78,54a12a4d69702d90a2982f02,Harper Meyer,Law Practice,Partner,Yes,No,Yes,Family office signal
6483,66f81649a8551a0001359ad0,54a1c9fd74686949e75f2711,CFO Squad LLC,Accounting,Partner At CFO Squad Llc,Yes,No,Yes,Explicit M&A advisory / broker signal
6487,66fcb587c64b740001ff9987,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,"Partner, Chief Financial Officer",Yes,No,Yes,Private equity investment signal
6491,601c3dfaa5f92a0001f99990,5da277cacf73e40001d4fa83,NEXT Legal PLLC,Legal Services,Partner,Yes,No,Yes,Family office signal
6493,66fba6204f63f300011d11a8,5e5735dd91af090001a0b20e,CORE IR & PR,Public Relations & Communications,"Founder, President",Yes,No,Yes,Explicit M&A advisory / broker signal
6514,60af1031dbb0e2000105e9d2,54a21ffd7468692e71e2fa0e,Silver Brook Learning Center,Professional Training & Coaching,President,Yes,No,Yes,Explicit M&A advisory / broker signal
6515,5acb2f86a6da98c680c0419f,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
6524,54a6f74274686975f84fb308,6048cf910549ec0120f2c97c,RingStone,Information Technology & Services,CEO & Managing Partner,Yes,No,Yes,Private equity investment signal
6565,54a4b4977468693b8c07a15c,6129a8335178060001fe3aaf,Advisor Seekers,Financial Services,Co-founder & President Of Acquisitions,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6573,66f1518a8a548800010a21f5,54a25e277468693a7e88851d,"Armstrong & Associates, Inc.",Logistics & Supply Chain,Chief Executive Officer,Yes,No,Yes,Explicit M&A advisory / broker signal
6587,66f5887310496c00017df5e4,60aec9ead3a3f200016f9a30,Snowball Industries,Consumer Services,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
6589,66fff1474785d10001316fd8,5e580214bd15ea000179208b,Cannabis10X,Management Consulting,Founder & CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
6592,54ec4b57746869444c7d1779,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
6597,66f74760d68d7200016f0160,60b073b6ae18200001035e11,S. Lawrence & Company,Management Consulting,Managing Partner / Founder ,Yes,No,Yes,Private equity investment signal
6598,54aa5c1e746869236635f201,5569e0a7736964254ff4ad00,"AlphaTech Counsel, S.C.",Law Practice,CEO,Yes,No,No,Legal firm (outside target ICP categories)
6607,66f59694cb16f500012e3265,6125baedc264a90001d3e2a3,Audit Sight Inc.,Information Technology & Services,Co-founder,Yes,No,Yes,Private equity investment signal
6621,57d486e0a6da9853a660dc20,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6624,66f5551df2f8cb00011aedde,645b5a970367610138115819,Teragonia,Information Technology & Services,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
6652,54a619a47468693b8cee9bc2,54a1a07f7468694f8f5b0003,Wegman Hessler Valore,Law Practice,Senior Partner,Yes,No,Yes,Family office signal
6658,60f18ff9cfc8470001e5f586,54a1ac457468695475019106,Kalbian Hagerty LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
6663,67b1e301172ce900013b60f9,61d5b346e4c43500a41fdd44,Franchise Equity Partners,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6670,6008b87fe9f13d0001d61549,54a1bb2274686945fadde70b,Market Street Partners,Financial Services,Co-founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6680,605314f93f8f71000167f5ff,5500b6097369647a8c4c1600,Encore Partners LLP,Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6682,66f457835109b100014172f4,54a1269b69702d8b197d6300,Liberty Advisor Group,Management Consulting,Founder And Executive Chairman,Yes,No,Yes,Private equity investment signal
6684,66edaa0acc39eb000193dbf1,5e55c3f45b661e0001546c03,"Agile Advisors, LLC",Financial Services,Founder And CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6685,66ff8ee3dd35c50001178dfe,55699a4373696425b2626400,Ensunet Technology Group,Information Technology & Services,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
6688,66fddc4c17012000014e4168,54a134d469702d2f9f84b100,"WorldBusiness Capital, Inc.",Financial Services,Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6691,66f120849da29c00015502ed,54a1a3c774686949e77c0404,CBK Partners,Management Consulting,President And Co-founder,Yes,No,Yes,Private equity investment signal
6696,66f5e0e5633230000162eea9,5e2c0f5b49bacc0098d08515,CFO's Domain,Staffing & Recruiting,Chief Executive Officer & Co-founder,Yes,No,Yes,Private equity investment signal
6700,54a2df3d746869331850d542,5569d0cc7369642529689c00,"FBO Partners, LLC",Airlines/aviation,Senior Partner,Yes,No,Yes,Private equity investment signal
6715,57e16488a6da987d74d6b8b7,5db12a02d890840001739e93,Fundamental Income,Real Estate,Partner,No,Yes,No,Non-target industry
6722,57e113aca6da987d840f0cfd,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6726,66f1256dd6bcf2000115da5c,6125baedc264a90001d3e2a3,Audit Sight Inc.,Information Technology & Services,"CTO, Co-founder",Yes,No,Yes,Private equity investment signal
6727,608a660ac845740001e40519,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner Emeritus,Yes,No,Yes,Private equity investment signal
6731,5570342b7369645d05f3ea00,54a1291169702dc128173501,Counsel LLP,Entertainment,Partner,Yes,No,Yes,Private equity investment signal
6736,66fa903af9bde30001f4bede,54a1291169702dc128173501,Counsel LLP,Entertainment,Senior Partner,Yes,No,Yes,Private equity investment signal
6748,66f2815886774b0001e67233,6134240d429a2e00016055f8,Longacre Square Partners,Public Relations & Communications,Partner,Yes,No,Yes,Private equity investment signal
6769,60cbc8b3f7582f00011e630c,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
6778,66f5e203b915eb00014f5194,54a11af869702da425990500,Altimeter,Financial Services,Founder & CEO,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6781,63442af1924c310001545ced,54a134f669702d31702faa00,Red Chalk Group,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
6792,66fa348d291ebd00012e4502,659493bb69d47301c673a2d9,Seabury Aviation Partners,Airlines/aviation,Managing Director And Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6793,66ff4dd360729700015da431,54a1355769702d3a9c0fa700,Winston Partners,Investment Management,Chief Executive Officer,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6796,666722848eec3d0001b4706a,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Franchise Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6802,5f0c52a0e9afc40001eec539,5da4fbf4101d5b0001b1b9d5,HMS Valuation Partners,Hospital & Health Care,Partner,Yes,No,Yes,Private equity investment signal
6804,57d9fef3a6da98764c62be1d,5ed19228085be1000112e213,ValueAct Capital,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6810,66f75d47d1115c000121f5d1,61ec3e19111ee30001f5aec0,LifeSci Consulting,Management Consulting,Partner At Lifesci Consulting,No,Yes,Yes,Explicit M&A advisory / broker signal
6818,54a8bc597468693399d5fb04,60495aec9c0342000191c979,Ascension Search Partners,Staffing & Recruiting,"Founding Partner - Executive Recruiter For Accounting, Finance, Tax, Audit And Treasury ",Yes,No,Yes,Family office signal
6821,54c1e2177468691639e34756,54a1ba6b74686945fa73a20b,Schwartz Advisors,Management Consulting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6822,665c78f1d67fba00012a05c4,6437a8c0201ead00f23e0526,"Power Support Partners, Inc.",Consumer Services,Analytics Engineer | Data Product Owner,Yes,No,Yes,Private equity investment signal
6826,5e58917d8514640001897b14,5e55a0491c8e7a00014358a8,Frontier Consulting LLC,Management Consulting,CEO | Managing Partner,Yes,No,Yes,Private equity investment signal
6831,66ffb5026e752a0001cf9155,62a84bba8d7e1a008b756e86,PENDULUM®,Financial Services,"Vice President, Operations",No,Yes,No,Finance/consulting profile without explicit ICP evidence
6843,54a6f0cf7468696de7945c06,54a1b3b374686949e74e7f09,Pegasus Group,Management Consulting,Geschäftsführer / Managing Partner,Yes,No,Yes,Private equity investment signal
6849,601e4cdfa1172f00018de1a9,5fc891032cfd4300010a0345,"IP Capital Partners, LLC",Real Estate,Vice President - Acquisitions,Yes,No,Yes,Private equity investment signal
6851,57d8b158a6da98594524212c,54a1ce0c7468694f8f6d7312,Fenimore Kay Harrison LLP,Legal Services,Partner,Yes,No,No,Legal firm (outside target ICP categories)
6854,64f32d3cfc0dd300016f66b5,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
6863,66eb1f90bbeaeb00017f5523,54a11b1f69702da10fa91500,MBS Advisors,Plastics,Partner,Yes,No,Yes,Private equity investment signal
6890,66fab27e01d297000171167d,5f4a393027bbf700018fc5e5,Thomas & Taylor Search Partners,Staffing & Recruiting,Chief Operating Officer & Co-founder,Yes,No,Yes,Private equity investment signal
6891,55708c1e73696465b3950000,5e5698031dc84b00013c6903,Troesser & Co. GmbH,Management Consulting,Associate Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
6895,671fc80d246c5200014b7984,62626145cf955e00f59139d4,Seidler Equity Partners,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6897,66f6a0129c737700010ea621,54a1269b69702d8b197d6300,Liberty Advisor Group,Management Consulting,Partner / Senior Executive,Yes,No,Yes,Private equity investment signal
6900,60d2e9d0fa1d2a00016efeff,646f9bef4438fb00d068fe53,Image Specialty Partners,Hospital & Health Care,Chief Executive Officer,Yes,No,No,Insufficient explicit evidence for ICP fit
6906,66f1a8318df3950001ce839d,5f49a74ad2ebba0001379d1e,SimplyPut Consulting,Management Consulting,"Co-founder, Simplyput Consulting",Yes,No,Yes,Private equity investment signal
6915,66f7281f6054dd0001cd0d5f,54a13b6569702db45d257701,ABISA,Hospital & Health Care,CEO,Yes,No,Yes,Private equity investment signal
6918,66ff458060729700015a9769,556ceb1a7369641261045500,TA Group Holdings,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
6926,65167157c4d9720001626c81,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
6927,66f533499641b000016e01b5,612d9e0376539f00016bb3d8,Flexible Consulting LLC,Financial Services,Founder - Flexible Consulting,No,Yes,No,Finance/consulting profile without explicit ICP evidence
6931,66fb94062ce14200014ddd33,54a127b769702d979c33a600,Independent Financial Services,Financial Services,"Financial Advisor, Co-owner Of Independent Financial Services",No,Yes,No,Finance/consulting profile without explicit ICP evidence
6936,57d38553f651252bf52a9beb,54a1274169702dc128511b00,Koren Rogers Executive Search/Koren Riley Real Estate & Property Management Staffing,Staffing & Recruiting,"Vice President, Senior Practice Manager",Yes,No,Yes,Private equity investment signal
6942,5aad0973a6da98c3d953b794,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
6956,66fc180e54e6ee000175dc5a,54a271077468693a7e6b0a23,Acclaro Growth Partners,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
6979,54a613c67468693b8cafbcc0,5ffcbb6beb9006011ac47476,HUDDL3 Group,Professional Training & Coaching,Founding Partner,Yes,No,Yes,Family office signal
6997,6010989bbfe4ab0001f3e368,5b84a9b8f874f778424fccaa,Agency Brokerage,Insurance,CEO,Yes,No,Yes,Explicit M&A advisory / broker signal
7008,61eb5b2799847a0001f6b108,5500b0027369642dbaf90900,Bridge Business & Property Brokers,Commercial Real Estate,Managing Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
7011,66f75b621c88dc0001d91a0f,5d3346b080f93e356cfbe528,Novo Advisors,Management Consulting,Managing Partner & Co-founder,Yes,No,Yes,Explicit M&A advisory / broker signal
7019,63a1734a63ed590001b7ae45,61d5b346e4c43500a41fdd44,Franchise Equity Partners,Financial Services,Franchise Equity Partners,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7024,66fc1d8f676e760001fa7f13,57c4f61ea6da986ab10c8bd6,My Finance Resource,Accounting,President & CEO,Yes,No,Yes,Family office signal
7025,60bc4ecdb354dc000130be26,55f757d0f3e5bb168600148e,UpField Group,Management Consulting,Partner,Yes,No,Yes,Private equity investment signal
7027,640a7e536f903a0001ece920,5f6c7b0d816a1600be65a8b8,Flagship Advisory Partners,Management Consulting,"Managing Partner, Founder",Yes,No,Yes,Explicit M&A advisory / broker signal
7029,60f501a9f08d56000139395c,556993ed7369642579226000,"The Pun Group, LLP",Accounting,Partner,Yes,No,Yes,Explicit M&A advisory / broker signal
7040,557031c973696428bb1d0700,54a13a3469702dac84aaa700,Littman Krooks LLP,Law Practice,Partner,Yes,No,Yes,Family office signal
7049,652765df7cf0180001d4bd70,6049e7f210d73000015b0c04,YES Consulting,"Leisure, Travel & Tourism",Co-founder,Yes,No,Yes,Explicit M&A advisory / broker signal
7054,5713ef55f3e5bb403b40ac47,54a134db69702d46f0e84400,Qittitut Consulting,Management Consulting,Managing Partner,Yes,No,Yes,Private equity investment signal
7059,66f7d515ae47ef000163adac,5569dc85736964254fdaa900,Hunter Taubman Fischer & Li LLC,Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
7061,57e11032a6da987d6ffac222,5e58250ef017340001f6c6c0,"emc CPAs, LLC",Financial Services,"Partner, Audit Services",No,Yes,No,Finance/consulting profile without explicit ICP evidence
7065,67fd675650141c00015fde15,56d5f6b7f3e5bb35c900040f,Strauss Malk & Feder LLP,Law Practice,Senior Partner,Yes,No,No,Legal firm (outside target ICP categories)
7073,66faca5a213a120001703329,65cab90e3933d801c7a5551e,Lion Creek Real Estate Capital,Real Estate,Vice President,Yes,No,Yes,Private equity investment signal
7086,65cf232b414b8c0001b49c82,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,CEO/founder,Yes,No,Yes,Explicit M&A advisory / broker signal
7095,66f19a950815cb0001ceea68,6125baedc264a90001d3e2a3,Audit Sight Inc.,Information Technology & Services,Chief Executive Officer,Yes,No,Yes,Private equity investment signal
7100,64f45f2d661f460001a875ad,559238237369641865a6d800,"Wagner, Kaplan, Duys & Wood, LLP",Accounting,"Partner, Wagner Duys & Wood Lllp",Yes,No,Yes,Family office signal
7102,668b270a4c8415000140ba01,5da38406ba58a30001182027,Paladin,Financial Services,Partner,No,Yes,Yes,Explicit M&A advisory / broker signal
7108,66f55720bf3e040001b277c3,5d652855f8a07b0946563a22,Finvisor,Financial Services,CEO & Founder,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7113,66f71c7292ca6e00018f4057,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Franchise Owner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7114,64c3b22adbe97200014eabf9,54a23d8c74686930c266e718,"Shalik, Morris & Company, LLP",Accounting,Partner,Yes,No,Yes,Family office signal
7116,66f41be2e3be260001697a1a,5f47bbda51ca0900c7a6615f,Rebalance Capital,Financial Services,Co-founder And Managing Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7121,64ee3884be9fb2000189cb58,60b2bc68bc274f00018edf58,"Bodmer Price & Light, LLC",Financial Services,Founder And Managing Director,No,Yes,Yes,Explicit M&A advisory / broker signal
7137,66f722f192ca6e000191225f,54a1d24d74686958603aeb13,Buxbaum,Management Consulting,Chief Executive Officer,Yes,No,Yes,Explicit M&A advisory / broker signal
7140,60efc03f6bec740001f463fd,6359876d98e2ec00cc5504f0,DOPE CFO Certified Advisors,Financial Services,Accounting And CFO Services | Serving Cannabis Executives And Owners,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7148,57da96dba6da984a3c248e3d,61e666d32a706400a4650536,Eliant Trade Finance LP,Financial Services,Chief Executive Officer,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7149,60cdd6e9ce766400014d7817,62626145cf955e00f59139d4,Seidler Equity Partners,Investment Management,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7157,66f769da27096c000130fe42,54a1204369702d8ed40d2102,Washington CORE,Research,Owner,Yes,No,Yes,Explicit M&A advisory / broker signal
7168,61001493cc426700012f9328,55f245cff3e5bb0b6a003174,Marcus & Associates Executive Recruiters,Staffing & Recruiting,President,Yes,No,Yes,Private equity investment signal
7193,6244098c07cfe6000139f3a0,61ec62a95b060100015b6ccf,SimpleCiti Companies,Real Estate,Managing Partner,Yes,No,Yes,Private equity investment signal
7198,557099d57369641da8fcaf00,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,No,Legal firm (outside target ICP categories)
7206,66ddec3cc9d4f40001b7b42f,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,No,Yes,No,Finance/consulting profile without explicit ICP evidence
7210,67248c2c40f1dc000188d010,54a12b0f69702deaae6d0000,"Lipschultz, Levin & Gray",Accounting,Partner,Yes,No,Yes,Family office signal
7211,66fddc2f17012000014e3934,559236c6736964191e90d400,Channing Capital Management,Investment Management,"Founder, Co-CEO",No,Yes,No,Finance/consulting profile without explicit ICP evidence
