Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex,ICP_Claude,Binary_ICP,Binary_Reason
2340,54a1b6dc74686942d3fd700a,54a1d9a774686942d3551c15,"Cain Ellsworth & Company, LLP",Accounting,Partner,Maybe,No,No,non-target industry
2342,60af7697fbf8720001500c31,5f478e89dfd7300001db9777,"SunHawk Consulting, LLC",Management Consulting,"President - Compliance, Investigations, And Disputes Expert",Maybe,No,No,insufficient direct icp evidence for strict yes/no
2343,66f92cdfb0136a0001a5a827,55ec9250f3e5bb04ee00008d,Auramet International,Mining & Metals,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
2344,66fb673b4b82620001119c57,5f10db36c5396e008ca9dc07,Orchid Black,Management Consulting,Operating Partner At Orchid Black | Private Equity Value Creation,Yes,Maybe,Yes,explicit icp terminology
2345,66f67052c09a28000152cfa4,54a199157468695c82ff7f00,"Barbich Hooper King Dill Hoffman, LLP",Accounting,Partner,Maybe,No,No,non-target industry
2351,66fe023da00d8e000106c72b,5da1599af4e1a100019a0ea9,The Brownestone Group,Management Consulting,Founder And Managing Director,Yes,No,Yes,explicit icp terminology
2353,54a3ff2274686932098a2b24,54a1b7c3746869401240c60a,STRATMOR Group,Management Consulting,Senior Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2359,54a75106746869730a2e4e29,5d0a8d7980f93e8e4c0c07dc,"Jetlaw, LLC",Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
2360,54a261687468692e71a8db1e,54a1229d69702d84c5952903,European American Enterprise Council,Information Technology & Services,"Vice President, University & Entrepreneurship - Soft Landing Programs",Maybe,No,No,acquisition terms but non-target service industry
2361,54a21bff74686935be376f0d,54a1ac5e74686958601ada06,Kentner Sellers CPAs,Accounting,Partner/cpa,Maybe,No,No,non-target industry
2362,66fd745881fb8b0001adef3c,54a1208a69702d77c21a8b02,"SIGMA Actuarial Consulting Group, Inc.",Insurance,"Owner, President & Senior Actuary",Maybe,No,No,insufficient direct icp evidence for strict yes/no
2363,66fa75a9676dfc0001f4efec,54a1b06974686949e7764a08,Everest Group International,Management Consulting,CEO,Yes,Maybe,Yes,explicit icp terminology
2364,61159de7454fb90001e16d26,5569f5127369641a18ed0000,Canna Advisors,Management Consulting,Founding Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2368,54a715ba7468696b7f45aa13,56ddeadef3e5bb2f48000947,FTE Factory Advisors,Management Consulting,Founding Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2369,65b489d136d1c80001b5c4cc,5b83a203f874f7737fa3bac7,"Miyares Group, LLC",Accounting,Partner,Maybe,No,No,non-target industry
2370,54a1be1174686945fae5ff0c,54a1299769702dcef9e4b401,BKHM CPAs,Accounting,Managing Partner,Maybe,No,No,non-target industry
2372,6714dc7a5d63ab00014b860e,5e55d9316c942d0001ffb646,Spire Risk Management,Insurance,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2373,57e160f6a6da987de59c5147,5ed19256d8b365000182fd43,Intyllus Advisors,Accounting,Assurance Partner,Maybe,No,No,non-target industry
2374,5effaa3107ea8e0001c6db4c,5e55f95a440ea500014a910d,"Killingsworth Spencer, LLC",Accounting,Co-owner & CEO,Maybe,No,No,non-target industry
2376,66f5e5f9522b770001679be1,5d334d6580f93e0ca95df077,Gardiner + Company CPAs,Accounting,Audit Partner,Maybe,No,No,non-target industry
2378,66fe29767673080001efcee5,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Founder & Partner,Yes,No,Yes,explicit icp terminology
2379,64244f8a895f3000017dabac,54a134f669702d31702faa00,Red Chalk Group,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
2380,626b8ae4e8d40700016bd58a,6321f4d04f8e480104b544f2,Diamond Trading Group,Import & Export,Vice President Of Sales And Operations,Maybe,No,Yes,explicit icp terminology
2381,668cccb03840520001ae220b,54a1272169702d8eebb5a900,"MBFC, SBA 504 Lending!",Financial Services,President & CEO,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2382,64f9a97fa962310001ae6617,54a11bf969702d9a8b437700,MPC Certified Public Accountants,Accounting,Partner,Maybe,No,No,non-target industry
2388,5fd2115f9e720b00011ee748,54a1b74a74686940122a990a,"Credit Technologies, Inc.",Financial Services,President / CEO,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2389,54a1ee3f7468695475279016,5a9ede67a6da98d94d927a49,Emerald Strategy Partners,Management Consulting,Operating Partner,Yes,Maybe,Yes,explicit icp terminology
2391,6790c98aa3db4a000151cda6,5f4a5340c2df24000145a5ec,Lighthouse Financial,Financial Services,"Owner, Financial Advisor",Maybe,No,No,insufficient direct icp evidence for strict yes/no
2399,605a1707c3e534000163fddc,54a2440e7468693a7e49421b,FLG Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
2401,633c690850f5b500011ea371,54a1a65274686945fa52ba04,Mercator International LLC,Management Consulting,Partner,Yes,No,Yes,explicit icp terminology
2405,603f0453eaba7100018f1173,54a1280669702db64847ba00,Pacific Crest Group,Accounting,CEO,Maybe,No,No,non-target industry
2408,66f82812ae47ef00017cf732,5f10430b6b741d00daaa9cbe,Veloce Capital,Real Estate,Vice President Of Finance And Compliance,Yes,Maybe,Yes,explicit icp terminology
2411,600230d113ca7e0001060d99,54a11d9269702d9a8bfc2201,Comly Auctioneers and Appraisers,Financial Services,Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2413,54a75fec74686975f87c092f,5b1599d1a6da987143b081df,Victory Six Advisors,Defense & Space,Managing Partner,Yes,No,Yes,explicit icp terminology
2414,54ec361a746869431110d966,54a1297b69702d979c96b201,B.A. Harris,Accounting,Partner Emeritus,Maybe,No,Yes,explicit icp terminology
2418,66f039e7f10e97000197512b,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,Managing Partner,Yes,No,Yes,explicit icp terminology
2419,66f7bad40a0a800001ddad78,5f6c7b0d816a1600be65a8b8,Flagship Advisory Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
2427,54a8b983746869334a4d0405,65aed47454bf9b043ca01129,Socorro Partners,Professional Training & Coaching,Audit Partner,Yes,No,Yes,explicit icp terminology
2429,5ab3377da6da987097b30051,5e58250ef017340001f6c6c0,"emc CPAs, LLC",Financial Services,Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2431,66f5cd854ea3d1000182dfbd,54a1a1877468695475432f03,Rausch Advisory Services LLC.,Accounting,Founder/recruiter,Maybe,No,No,non-target industry
2432,6514f200b9934e0001481e9d,55699ba773696425986c6500,"Devereaux, Kuhner & Co. LLP",Accounting,Partner,Maybe,No,No,non-target industry
2434,54a1ff1b74686935bedaf303,556d594d7369641217fae400,"Sadler, Gibb & Associates, LLC",Accounting,Partner,Maybe,No,No,non-target industry
2437,5e5af47ddf94bd00017504c0,5a9ede67a6da98d94d927a49,Emerald Strategy Partners,Management Consulting,Partner & General Manager,Yes,Maybe,Yes,explicit icp terminology
2441,64ca52a31242e30001826081,54a21fd374686930c252a80e,Acclaro Valuation Advisors,Financial Services,Director And Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2450,676441e1b70cf500011578a3,54a11c8d69702da10fdbb400,"Wolverine Assemblies, LLC",Automotive,President / COO Wolverine Assemblies,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2451,63da6b15e498ff00019a829a,5db12a02d890840001739e93,Fundamental Income,Real Estate,Partner,No,Maybe,No,non-target industry
2453,54a700677468696b7fa2f90b,55e8152af3e5bb13cd000283,"Duplantier, Hrapmann, Hogan & Maher, LLP, CPAs",Accounting,Owner/c-suite,Maybe,No,No,non-target industry
2455,54a5005b7468692abf8eac74,55922fde7369640b18135200,GCA Law Partners LLP,Law Practice,Partner,No,Maybe,No,non-target industry
2458,646bd20f1d071300014545ec,635ba662ffb94900e30688e9,"Unified Law Group, PB LLC",Legal Services,Co-founder,No,Maybe,Yes,explicit icp terminology
2461,5f488a4745012f0001312dbb,5d0967e380f93ed93c9f550f,MillerSearles LLC,Accounting,Managing Partner,Maybe,No,No,non-target industry
2466,64aa41200553810001a76dde,64945a6d3d0d0500c3ad6f71,Barton CPA PLLC,Accounting,Managing Partner,Maybe,No,Yes,explicit icp terminology
2467,54a4b6807468693b8c64455d,5f4adbad98041b000100bb95,"SMGQ Law - Sanchez-Medina, Gonzalez, Quesada, Lage, Gomez, & Machado LLP",Law Practice,"Partner / Chair, Entertainment, Media & Technology Group / Co-chair, Cannabis Group",No,Maybe,No,non-target industry
2468,57d37f17f651252c2172cf72,5c1ecee780f93ed1a9ac28d8,AFPS LLP,Accounting,Tax Partner,Maybe,No,No,non-target industry
2469,613a1fa212a4f70001050b3c,556d755973696411b6071901,S&E Partners,Management Consulting,CEO,Yes,Maybe,Yes,explicit icp terminology
2474,61035e1994320000017b05a3,5a9dde21a6da98d97e78a39a,Paul Bridges Group,Staffing & Recruiting,Managing Partner,Yes,No,Yes,explicit icp terminology
2475,66fde13517012000014fd0ac,5f44d74aaf0b030001202027,Markentry USA,Management Consulting,Founder & CEO,Yes,No,Yes,explicit icp terminology
2476,58c89fb3f651251e3dcd383d,5a9cbceda6da98d94669189c,Whitecap Health Advisors,Hospital & Health Care,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2477,66f164e50f290f0001b4a48a,54a1346a69702d3e83b62300,Glover Stanbury,Accounting,Owner,Maybe,No,No,non-target industry
2479,628b3e83edb3b900012ebe7c,57c4c08ea6da9837299dbdfd,Desroches Partners,Accounting,Founding Partner,Maybe,No,No,non-target industry
2483,54a444bd7468693b8c3ce139,556d69f073696411ec2d0301,Monahan Mijares CPA,Accounting,Partner,Yes,No,No,professional services without clear sourcing mandate
2484,66f6ef6453e77f0001484624,604a0d9ef32c8300010179e6,Stonehenge Energy Resources,Oil & Energy,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
2487,54a73b457468696829bf3f21,6358bf5870fdb90001725ee5,"Darmody, Merlino & Co., LLP",Accounting,Partner,Maybe,No,No,non-target industry
2489,609dd955729ee20001a6e007,54a11d2b69702da425beec00,"White Summers Caffee & James, LLP",Law Practice,Partner,No,Maybe,No,non-target industry
2491,66f71a7d92ca6e00018ead13,61ec51d7f04f4500013521b1,Last Mile Investments,Real Estate,"Vice President, Investments",Maybe,No,No,acquisition terms but non-target service industry
2495,57e0ebfea6da987d68a32e38,5d364200f65125f2e34f4bba,The Harbor Group,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2498,60f27a2e3061aa00012d65db,5ffcbb6beb9006011ac47476,HUDDL3 Group,Professional Training & Coaching,Founding Partner,Yes,No,Yes,explicit icp terminology
2502,60012a184efc1e0001101b85,654f67f33ff90500019e8283,GCS Risk Management,Information Services,Chief Financial Officer / Chief Executive Officer / Chief Administrative Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2504,66f28252aef4c50001e463e1,54a1276469702dcef9c91c00,Apex Leaders,Information Services,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
2505,6074ffbe1235b7000115d8f3,54a1a36b74686949e770e703,HALOCK Security Labs,Computer & Network Security,Partner & COO (formerly Also CMO And Practice Lead),Maybe,No,No,insufficient direct icp evidence for strict yes/no
2511,67ef85c1a5906c0001fc28d8,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Vice President,Yes,No,Yes,explicit icp terminology
2513,54c168297468697af7984209,54a13a3369702d285138cd00,"Altum Partners, LLP",Accounting,"Partner, Cpa",Maybe,No,No,non-target industry
2518,610d2ed1070cda00016c638e,5b835f9e324d4469e4f36af6,Grobstein Teeple LLP,Accounting,CEO,Maybe,No,No,non-target industry
2519,66ae4feefabf9c00011c3302,54a1c1947468695475d1100e,Farber Hass Hurley LLP,Accounting,Partner,Maybe,No,No,professional services without clear sourcing mandate
2520,54abfe837468692a6b7f5e1a,657736e6a0d152019ea23ec3,Rainey and Wortmann PLLC,Oil & Energy,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2521,66fda70f7820e8000121644b,54a11fe769702d86b68cf901,"Galbut Beabeau, P.C.",Law Practice,Chief Executive Officer,Yes,No,No,professional services without clear sourcing mandate
2523,5f04a4e8de39560001a687b8,57c4d126a6da986a77ccee2c,"Thong, Yu, Wong & Lee LLP",Accounting,Partner,Maybe,No,No,non-target industry
2528,67c34871fe13100001e1c2da,556976917369642525e43200,"RBN Energy, LLC",Oil & Energy,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2529,54c1ea517468691639d77d5b,5d358a4af65125c65663acad,"Lighthouse Management Group, Inc.",Management Consulting,Partner,Yes,No,Yes,explicit icp terminology
2534,653e79d3cd7e9d0001f15c14,5d09449880f93e21092bfe63,Martillaro Raub & Associates,Accounting,Audit Partner,Maybe,No,No,non-target industry
2536,5d10a2cff3e5bb4311a09a56,5d0967e380f93ed93c9f550f,MillerSearles LLC,Accounting,Partner,Maybe,No,No,non-target industry
2537,66f534c1628db100014d70a6,54a135f469702d4b2eefc200,Brandtrust,Market Research,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2538,54a1b23074686945fa79e808,54a1d9a774686942d3551c15,"Cain Ellsworth & Company, LLP",Accounting,Partner,Maybe,No,No,non-target industry
2539,66f80882a8551a000131bf2c,54a1280669702db64847ba00,Pacific Crest Group,Accounting,Human Resources Manager And Partner,Maybe,No,No,non-target industry
2540,54a280b77468693318c29827,54a12a1f69702d8cfc382102,"Masters, Smith & Wisby, P.A., Accountants & Business Advisors",Accounting,Managing Partner,Maybe,No,No,non-target industry
2541,66ec7e8d1831ca000178f0cc,54a11e5369702d9a8b036f01,Succession Resource Group,Financial Services,Executive Vice President,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2546,54a55d38746869367696eb91,5ea3150d257991008c6ecb76,"Schreiber Advisors, P.C.",Accounting,Partner,Maybe,No,No,non-target industry
2547,66f7f64cae47ef00016d8f40,57c48bd5a6da98165bbb01d9,"Martin Snow, LLP",Law Practice,Partner,No,Maybe,No,non-target industry
2550,66f691f2a2325e00017a2f65,55f531a0f3e5bb6e7c001b4b,ByrdAdatto,Law Practice,Partner,No,Maybe,No,non-target industry
2552,54a7c62474686965d9fe0151,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,Founder & CEO,Yes,No,Yes,explicit icp terminology
2554,66f747d931303a00013882fd,60f5005dd8d1ad0001c7e0ff,Aequum Capital,Financial Services,Founder And Chief Operating Officer At Aequum Capital,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2558,66fea1085956ef0001297857,54a12b1a69702d8cfc739b02,"Lapis Advisers, LP",Investment Management,"Managing Principal, Founder",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2559,54a609f37468693209036abd,5e60213649412c00fc30c901,Alliance Consulting Group,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
2560,54ebb1b07468694311b9e80f,55ea50ccf3e5bb5910000f16,CSuite Financial Partners,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
2562,60f54251d3aa5d0001fdec95,60496c872cdc7500017f288e,PAG LAW,Legal Services,Partner,No,Maybe,No,professional services without clear sourcing mandate
2564,54a11f1c69702da42531ad01,54a128c569702d9548673501,"Mellott & Mellott, P.L.L.",Accounting,Partner,Maybe,No,No,non-target industry
2571,66f69ea0ef0e4f0001fbfc44,54a21f6874686933186d5a0e,LSTA,Financial Services,Chief Executive Officer & Executive Director,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2575,66f8afc11cc13a0001f5438e,5569b84873696425b8e38300,Preferred CFO,Financial Services,Vice President Human Resources,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2579,64eed7566ad3770001fdf450,5a9e0401a6da98d9664288f9,bhm cpa group,Accounting,Partner,Maybe,No,No,non-target industry
2586,66f7f55fae47ef00016d42d7,55922fde7369640b18135200,GCA Law Partners LLP,Law Practice,Partner,No,Maybe,No,non-target industry
2587,57df7677a6da980b38c3b5c4,54a1356769702d4494d69500,"Hunter, Hunter & Hunt, LLP",Accounting,Partner,Maybe,No,No,non-target industry
2589,66fdb22cd27e19000122ab7e,54a1d1ac74686945fa627b13,"Cannon & Company, L.L.P.",Accounting,Owner,Maybe,No,No,non-target industry
2595,54a1fe1974686935bef49e03,54a120aa69702d9d7e734202,Anderson & Anderson LLP,Law Practice,Partner,No,Maybe,No,non-target industry
2600,54a4452174686934425c263a,54a12aad69702d9313484402,"The Clarion Group, Ltd.",Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2608,6558be9cb29e2e00019a8af7,5db0a972f2e9a700012f2841,Blacklock Group,Staffing & Recruiting,"Vice President - Energy, Power & Infrastructure",Yes,No,Yes,explicit icp terminology
2610,54a4539d7468693442a5c33e,54a19a377468695c82aeed00,Caliber Accounting Group,Accounting,Partner,Maybe,No,No,non-target industry
2612,54a53fce74686938aced1889,54a25eff7468693a7ed1d21d,Buhler Duggal & Henry LLP,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
2613,66fc09fea8fa1300013a963f,54a1349169702d352f296300,"Shultz Huber & Associates, Inc.",Accounting,Partner,Maybe,No,No,non-target industry
2614,6092587956ed6500014b3305,54a11af869702da425990500,Altimeter,Financial Services,"Partner, Head Of Capital Formation & Talent",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2615,650f4a9e081ef30001729685,603734d22dddb000cacf7017,Assured Healthcare Partners,Investment Management,Managing Partner & Chief Investment Officer,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2616,66f4299b0ea76100013e12e5,62170c39b48da30001a2d636,"Blake, White & Farnell, P.C.",Accounting,Owner,Maybe,No,No,non-target industry
2629,6640dafce8e55100014b84bd,5fc9e0828e274300018af8d6,Fox&Angel,Management Consulting,Senior Partner Consultant,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2630,629f234aa679cd00014c1020,54a129a969702db64877b001,Steve H. Powell & Company,Banking,Chief Executive Officer,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
2640,611512e5f027df00016f45dc,5b83b02d324d4474606dd959,Cambridge Insurance Advisors,Insurance,CEO & Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
2644,66f58eb0f0ce2e0001dabd66,55922d4473696417395c5300,"Pray Walker, P.C.",Law Practice,Partner,Yes,No,No,professional services without clear sourcing mandate
2645,66f4737a02a04d000155d32c,5e5835407eed110001a1742c,"Network ESC A Division of Network Temps, Inc.",Staffing & Recruiting,Executive Vice President And Chief Operations Officer,Yes,No,Yes,explicit icp terminology
2648,66fe87b02b33520001ab6462,54a1354169702d333debb900,"Schlossberg, LLC",Legal Services,Partner,No,Maybe,No,non-target industry
